Elevation,Aspect,Slope,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,SoilType,WildernessArea,Average_Hillshade,Total_Distance_to_Hydrology
2630,122,13,503,1172,10,3,195.33333333333331,214.11212016137713
2529,137,30,391,1159,4,3,177.66666666666663,325.0
2518,141,28,376,1165,4,3,182.66666666666663,336.62144910863896
2594,259,35,540,1158,4,3,198.0,324.0385779502188
2603,170,33,474,1120,4,3,189.66666666666663,270.0166661522951
2573,146,28,421,1112,4,3,185.0,302.1208367524491
2550,138,31,418,1116,4,3,175.0,316.8122472380132
2595,162,34,570,1381,4,3,183.66666666666663,611.3043431875811
2495,139,26,324,1106,4,3,185.33333333333331,352.08095659947304
2543,265,36,480,1120,4,3,193.33333333333331,411.82520563948003
2603,150,23,470,1084,4,3,193.66666666666663,351.0128202786901
2683,49,19,577,1455,4,3,172.0,658.2013369782836
2507,131,26,480,1215,2,3,180.33333333333331,519.5199707422228
2521,257,28,450,1103,4,3,205.33333333333331,456.70997361564156
2572,153,34,417,1041,4,3,177.66666666666663,365.9972677493645
2492,144,27,313,1036,4,3,185.33333333333331,306.5844092578747
2639,103,36,513,1443,4,3,145.33333333333334,588.2533467818097
2541,159,21,481,1338,4,3,199.0,520.2864595585781
2536,166,25,480,1298,4,3,198.0,504.507680813682
2548,93,26,424,1315,4,3,163.66666666666666,475.09577981708065
2472,150,29,240,938,4,3,186.0,226.92730113408567
2436,158,20,170,977,2,3,199.33333333333331,185.32673849177834
2660,141,27,474,1476,4,3,184.0,556.7854164756832
2462,155,21,360,1116,2,3,197.66666666666663,393.72071319655004
2457,222,19,342,1034,2,3,213.0,393.0661521932409
2479,224,31,330,993,4,3,207.0,396.4101411417221
2477,133,23,351,1168,2,3,186.0,367.535032343857
2454,175,29,190,871,4,3,197.0,187.7471704180918
2411,168,24,127,920,2,3,200.0,125.2836781069266
2696,4,13,2800,6524,29,1,188.0,31.622776601683793
2772,331,12,3510,5792,29,1,195.66666666666663,97.74456506629922
2563,160,16,1380,6723,16,1,203.33333333333331,30.59411708155671
2588,247,4,300,6186,29,1,207.33333333333331,212.1508896988179
2594,320,4,301,6132,29,1,203.33333333333331,153.0130713370593
2606,102,8,612,6189,29,1,197.33333333333331,212.05895406702354
2494,153,4,725,5633,16,1,205.0,0.0
2745,120,20,3247,6061,30,1,186.0,165.10905486980417
2788,107,13,3398,5912,30,1,191.66666666666663,258.897663179875
2511,18,1,726,5514,18,1,203.33333333333331,151.07613974417006
2482,105,8,815,5450,18,1,197.33333333333331,31.32091952673165
2725,79,10,2270,6993,12,1,191.66666666666663,95.08417323613851
2507,131,5,745,5485,18,1,202.66666666666663,153.63918770938616
2492,76,4,842,5428,18,1,200.0,0.0
2857,172,15,4873,4448,30,1,206.66666666666663,60.40695324215582
2532,26,7,649,5493,18,1,195.33333333333331,210.00238093888365
2498,48,7,876,5394,18,1,195.0,85.28774824088158
2497,45,8,900,5386,18,1,193.66666666666663,67.26812023536856
2489,51,6,840,5370,18,1,196.33333333333331,60.00833275470999
2486,73,6,810,5363,18,1,196.66666666666663,60.13318551349163
2762,126,18,3383,5948,30,1,190.33333333333331,162.69296235547498
2686,74,7,1754,6578,12,1,196.0,111.57060544785082
2732,117,35,3364,5983,30,1,156.0,74.68600939935136
2778,18,11,3013,6344,29,1,190.0,245.86174977006894
2504,79,13,870,5176,18,1,186.66666666666663,131.21737689803132
2995,339,11,5969,3472,29,1,196.0,96.5090669315583
3001,73,10,6245,3223,29,1,191.33333333333331,42.0
2686,67,8,1673,5993,12,1,193.66666666666663,430.01860424869994
3021,96,14,6339,3144,29,1,188.33333333333331,85.98837130682264
2837,358,7,3486,5999,12,1,197.33333333333331,248.95983611819798
2742,56,3,2635,6600,12,1,200.0,108.2266141020775
2502,45,6,875,4716,18,1,196.66666666666663,270.8154353060401
2806,318,13,4722,4819,30,1,198.66666666666663,30.14962686336267
2525,151,5,1273,4763,18,1,204.66666666666663,298.11742652854093
2985,90,11,5773,3833,29,1,192.0,301.8774585821207
3064,167,6,6766,2952,29,1,206.0,60.530983801686226
2975,173,24,5843,3863,30,1,202.33333333333331,137.31715115017496
2656,128,16,1667,5215,29,1,193.33333333333331,114.16216536138407
2968,52,11,6177,3577,30,1,188.33333333333331,0.0
2900,2,20,4478,5254,29,1,175.66666666666663,486.1481255749116
2900,70,25,5460,4288,29,1,160.33333333333334,108.0
2513,342,9,1347,4444,16,1,197.0,0.0
2945,4,7,5947,3872,24,1,197.0,30.59411708155671
3080,164,20,5622,1595,29,1,201.0,456.3244459811462
2896,294,24,5114,4744,24,1,196.66666666666663,197.7978766316767
2653,101,8,1831,4812,12,1,196.66666666666663,155.76905982896602
2834,109,12,5418,4546,29,1,193.33333333333331,67.7421582177598
2582,10,8,1318,4202,18,1,194.66666666666663,301.3038333642637
2620,1,12,1693,4427,29,1,190.66666666666663,156.1089363233252
3103,207,11,6083,2140,29,1,211.33333333333331,301.01494979485653
3093,258,8,6194,2405,29,1,209.33333333333331,30.0
2834,54,6,3503,6390,29,1,195.66666666666663,134.9518432626987
2646,2,17,1610,4311,29,1,181.66666666666663,281.30055101261354
2738,26,12,2761,5497,20,1,187.33333333333331,30.14962686336267
2715,53,5,2322,4943,12,1,198.0,236.4571842850202
3031,213,16,5791,2190,29,1,213.0,376.53153918363864
2978,149,23,6018,4176,30,1,193.33333333333331,346.0014450836875
3037,45,12,6508,3578,29,1,186.66666666666663,541.0083178658161
2502,357,9,671,3666,18,1,195.33333333333331,323.8904135660702
3054,3,25,5010,1972,29,1,165.66666666666666,129.1200991325518
2883,68,9,4384,5917,20,1,191.66666666666663,0.0
2703,312,12,2132,4543,12,1,200.33333333333331,100.24470060806208
2712,66,15,1641,4213,29,1,182.66666666666663,212.00235847744713
3159,118,21,4710,1784,29,1,183.0,457.5150270756142
3004,235,6,5698,2391,29,1,209.33333333333331,216.18741869035765
2759,26,7,2881,5168,12,1,195.33333333333331,298.31694554617576
2729,346,2,1536,4034,12,1,202.66666666666663,153.00326793895613
2614,71,14,990,3645,29,1,183.33333333333331,370.19589408852175
2709,104,2,1991,4264,12,1,202.66666666666663,212.0
3178,343,9,4327,2089,29,1,197.0,817.5603953225718
3004,336,6,5478,5172,20,1,200.33333333333331,590.9788490293032
2991,56,21,5179,2642,29,1,167.66666666666666,134.30189872075525
3047,211,18,5954,3907,29,1,212.66666666666663,626.418390534633
3109,71,21,4901,2713,29,1,170.66666666666666,270.8228203087768
3062,68,25,4970,2831,29,1,160.66666666666666,68.65857557508748
2793,48,23,3217,4970,29,1,162.66666666666666,34.0
2880,162,5,6132,4587,29,1,205.33333333333331,0.0
2926,51,9,5032,3250,16,1,191.0,95.524865872714
2830,11,13,3197,4883,24,1,187.33333333333331,42.7551166528639
2889,79,26,3439,5076,29,1,159.66666666666666,166.1715980545412
2717,101,14,1895,3788,12,1,189.0,192.35384061671346
3031,232,8,6030,5130,29,1,211.0,501.42297514174595
2916,121,15,3543,5099,30,1,192.33333333333331,136.12494260788506
2669,35,19,872,2934,12,1,174.0,304.6850833237492
2852,1,11,3285,4832,29,1,191.66666666666663,67.0
2982,255,7,5435,4273,29,1,209.0,515.2446021066111
2696,35,13,1661,3342,20,1,185.0,0.0
3008,193,12,6066,5431,29,1,210.33333333333331,640.6949352070766
3185,338,11,4310,3287,23,1,196.0,69.12307863514182
3011,17,5,5678,5960,29,1,198.66666666666663,1023.5355391973451
2848,39,13,3021,4414,12,1,185.33333333333331,127.0
2661,118,15,931,2620,12,1,192.33333333333331,488.82103064414076
3067,16,15,4517,3691,29,1,183.0,630.353075664742
2683,83,8,1084,2696,12,1,195.33333333333331,540.4118799582408
2962,23,12,4996,6252,12,1,187.66666666666663,155.9134375222354
2968,270,4,4178,5449,12,1,207.0,485.2226293156575
3004,151,8,5571,6225,29,1,204.0,769.6655117646886
2936,353,6,4767,4255,23,1,199.33333333333331,152.41062955056645
3129,357,14,4279,3792,29,1,187.66666666666663,879.440731374207
2929,209,17,5770,5413,29,1,212.66666666666663,371.53869246688157
3244,107,9,3795,3388,29,1,196.33333333333331,151.75308893067054
2906,180,3,4943,4597,16,1,205.66666666666663,134.13426109685773
2613,115,18,973,2335,30,1,187.33333333333331,175.4821928287882
3254,129,12,3664,3413,29,1,198.0,244.2396364229197
2782,45,5,2192,3235,20,1,197.66666666666663,0.0
3024,357,5,5646,6504,29,1,200.33333333333331,665.0360892462904
2857,83,6,3156,4129,23,1,198.0,30.066592756745816
3234,59,4,3653,3855,23,1,199.0,350.2413453605956
2978,164,14,4668,5632,30,1,205.33333333333331,151.75308893067054
2962,176,10,4468,5428,30,1,208.0,90.55385138137417
2897,72,13,3342,4231,23,1,186.66666666666663,150.9602596712128
2945,24,17,4526,5060,29,1,177.33333333333337,334.044907160699
3109,126,13,4001,4664,30,1,196.0,418.226015450976
2985,220,13,6021,6483,29,1,213.0,585.800307272026
2884,329,3,3115,3862,30,1,203.33333333333331,190.67249408344142
2985,54,13,4395,5130,29,1,184.33333333333331,282.0248216026384
2772,43,19,1676,2215,12,1,173.33333333333337,538.2731648521966
2673,47,9,1245,1528,30,1,192.0,309.0792778560219
3142,180,14,3678,4849,29,1,208.66666666666663,95.524865872714
2972,162,15,4195,5280,29,1,204.0,109.83624174196785
2830,76,9,2438,2922,29,1,193.0,171.68575945604806
2975,308,8,4374,4972,12,1,203.33333333333331,455.6720311803216
3021,135,1,5460,5681,12,1,204.0,575.7299714275782
2649,39,12,1282,743,29,1,185.66666666666663,384.0637967838156
3083,122,9,3470,5299,30,1,199.0,90.93404203047393
2933,75,8,3998,4385,23,1,194.0,540.0231476520242
2934,176,13,3137,3413,30,1,207.66666666666663,385.48800240733823
2927,61,9,3971,4316,23,1,192.33333333333331,480.02604096027954
2952,191,2,3861,5757,20,1,206.0,386.2900464676769
3008,205,13,5907,5586,29,1,211.66666666666663,734.5883200813909
2778,131,14,1651,960,30,1,196.0,381.7027639407396
2732,114,26,1501,816,30,1,173.33333333333337,303.99013141876827
2719,120,22,1471,787,30,1,182.66666666666663,287.1114766079545
2887,139,10,3456,3539,30,1,201.33333333333331,176.7766952966369
3191,115,7,2754,5314,39,1,199.66666666666663,135.34031180694095
2998,123,11,5130,5021,29,1,197.66666666666663,85.98837130682264
2724,121,19,1530,824,30,1,187.0,227.0594635772753
2720,123,15,1530,819,30,1,193.66666666666663,203.02709178826356
2681,101,24,1410,700,30,1,171.33333333333334,140.73023839957068
2647,108,22,1320,612,30,1,179.0,90.47651629014017
2774,139,9,2220,1477,12,1,201.66666666666663,268.26852219371546
2738,124,14,1620,902,30,1,194.66666666666663,225.28204544525957
2701,123,20,1470,755,30,1,186.66666666666663,142.00352108310554
2923,201,8,4188,4300,29,1,209.66666666666663,91.0823802938856
2661,21,15,1415,655,29,1,182.66666666666663,0.0
2913,149,1,4056,6428,20,1,204.33333333333331,192.01041638411183
2714,150,14,1687,912,29,1,201.33333333333331,88.88756943465155
2695,148,17,1597,824,30,1,198.33333333333331,60.40695324215582
2893,121,6,3833,3660,29,1,201.33333333333331,210.28789789238942
2780,178,14,2933,2220,12,1,207.66666666666663,171.05846953600397
2803,114,16,3216,2642,20,1,189.0,31.04834939252005
2606,96,2,1140,351,29,1,202.66666666666663,305.5552323230614
2896,302,9,3840,3485,12,1,204.0,446.323873437216
2761,95,12,3048,2293,20,1,191.0,0.0
2565,143,19,900,256,30,1,194.66666666666663,91.54780172128658
2577,116,12,1050,361,29,1,194.66666666666663,130.26895255585654
2696,79,5,1800,1034,12,1,198.66666666666663,95.524865872714
2909,139,10,4387,4012,30,1,201.33333333333331,170.07351351694948
2900,41,5,3745,3171,12,1,198.0,506.0207505626622
2931,36,7,4559,3941,29,1,195.33333333333331,273.33678859604686
3008,123,12,5193,4061,30,1,197.0,183.56470248934025
2581,342,21,1218,741,29,1,180.66666666666663,44.27188724235731
2912,41,5,4018,5571,20,1,198.0,124.01612798341996
2945,65,17,4520,3618,29,1,178.0,220.32702966272657
2975,262,20,5574,4255,29,1,209.33333333333331,449.3039060591394
2735,130,12,2505,2175,30,1,198.0,123.45444503945575
2945,58,14,3778,5515,29,1,184.0,343.3132680220792
3057,333,7,5700,3757,29,1,201.0,663.467406885975
2618,54,4,785,938,12,1,198.33333333333331,242.0743687382041
2543,107,8,400,1154,12,1,198.0,344.2165016381405
2804,159,12,3248,2981,12,1,204.33333333333331,196.72569735548024
3014,4,12,3081,5992,29,1,190.66666666666663,336.5248876383439
2886,105,11,4272,3215,29,1,193.66666666666663,60.0
3057,75,11,5251,3388,29,1,189.66666666666663,278.1150840928985
2784,156,14,3260,3042,30,1,202.66666666666663,127.81627439414747
2975,67,12,3664,5378,29,1,186.66666666666663,277.72108310317384
2795,187,10,3662,3118,30,1,209.66666666666663,42.01190307520001
2972,56,12,3676,5318,29,1,186.33333333333331,212.3982109152523
2556,108,7,351,1396,12,1,199.0,190.21303845951255
2639,111,15,618,1323,12,1,190.33333333333331,213.71242359769354
2557,165,15,270,1443,30,1,205.0,67.7421582177598
3077,209,5,5500,3274,29,1,208.33333333333331,584.2302628245134
3059,57,16,3056,5656,29,1,180.0,235.33168082517068
2937,164,13,4650,2678,30,1,205.33333333333331,229.47766775876036
2657,128,13,721,1771,30,1,197.0,242.0185943269649
3008,297,1,5610,2989,30,1,204.66666666666663,728.7557889993053
2633,151,17,543,1776,30,1,199.33333333333331,240.01874926763534
2898,50,25,3543,2512,29,1,158.33333333333334,235.46761985462035
2559,129,20,430,1890,30,1,188.33333333333331,67.1863081289633
2577,293,15,180,1621,29,1,204.0,133.76471881628578
2853,120,7,2618,2799,12,1,201.0,490.762671767118
2789,138,6,2114,2594,12,1,203.33333333333331,128.00390619039717
3014,40,11,3849,4677,29,1,188.33333333333331,537.1573326316974
2991,45,16,4328,4269,29,1,178.66666666666663,554.1705513648303
3077,63,20,3515,4924,29,1,171.66666666666666,360.0888779176608
2755,76,20,1718,2439,12,1,173.66666666666663,258.2789190003706
2591,23,14,150,1116,29,1,183.66666666666663,194.3733520830466
2926,114,6,4694,3829,23,1,200.0,120.70211265756701
3003,135,1,4354,2088,12,1,204.33333333333331,371.10241174101793
2998,87,9,4294,2081,12,1,194.66666666666663,411.3064550915777
3064,5,12,3810,4508,29,1,190.33333333333331,604.1622298687663
2828,113,15,2903,2280,29,1,190.66666666666663,123.0
2717,41,16,907,2190,29,1,178.66666666666663,283.14307337457507
2902,159,18,3566,1917,12,1,202.0,60.13318551349163
2835,94,15,2926,2205,29,1,186.0,128.57682528356344
2736,125,17,2128,2722,12,1,191.66666666666663,192.41881404893857
2996,358,7,4661,1879,29,1,197.66666666666663,413.7934267240116
2787,119,19,2819,2250,29,1,186.66666666666663,30.14962686336267
2960,260,7,5284,1981,29,1,208.66666666666663,459.7434066955175
2699,350,20,1950,2727,29,1,179.33333333333337,116.24543001770004
2741,90,21,2774,2165,29,1,175.0,68.06614430096654
2691,171,24,2553,2335,30,1,200.33333333333331,30.4138126514911
2865,103,15,3377,1772,12,1,188.33333333333331,111.08555261599052
2765,324,19,1660,2922,29,1,190.66666666666663,64.62197768561404
2741,120,24,2836,2079,29,1,179.66666666666663,117.38824472663352
2994,86,10,4737,1538,29,1,192.66666666666663,261.2929390550001
2892,186,23,4310,1413,30,1,206.33333333333331,62.36184731067546
3172,79,10,2966,4850,29,1,192.33333333333331,474.94841825191924
2873,188,19,3890,1426,30,1,208.66666666666663,184.36105879496353
3054,1,16,3985,3627,29,1,184.66666666666663,300.0266654815868
2937,90,5,4583,1302,30,1,198.66666666666663,0.0
3123,63,10,3622,3891,23,1,191.33333333333331,216.6679487141557
2856,49,20,4224,1144,29,1,171.33333333333334,112.64102272262978
2800,39,15,1627,2579,29,1,181.0,302.61031046545656
3146,52,11,3182,4300,23,1,188.33333333333331,108.07404868885037
2692,103,17,1190,2132,23,1,184.33333333333331,0.0
2860,357,20,2773,1879,29,1,177.0,515.4609587543949
2641,26,12,780,1588,29,1,187.33333333333331,135.63554106501732
2739,91,10,1398,2343,23,1,193.33333333333331,30.265491900843113
2730,337,21,1279,2230,29,1,183.33333333333331,86.88498144098322
2834,319,28,3509,1321,29,1,179.66666666666663,274.93453766305896
2741,47,11,1416,2362,23,1,188.33333333333331,30.59411708155671
2962,251,14,5274,1744,29,1,211.66666666666663,271.9191056178289
2760,95,3,1294,2249,29,1,202.0,163.35544068074378
2840,97,11,2053,2831,29,1,192.33333333333331,364.6422904710862
2913,324,26,3578,1215,29,1,179.33333333333337,463.8706716316521
3030,307,17,5482,1209,29,1,198.66666666666663,597.4453949943877
2824,304,22,3915,914,29,1,194.66666666666663,144.4714504668656
3001,329,17,5400,1383,30,1,191.66666666666663,429.49505235799865
3175,10,12,3445,3695,29,1,189.33333333333331,702.740350342856
2968,171,17,4535,511,29,1,205.33333333333331,433.132774100506
2866,306,27,3912,907,29,1,186.33333333333331,231.7412350014559
2922,139,27,4406,497,30,1,182.0,307.7823906593748
2748,43,9,1657,2611,23,1,192.33333333333331,30.0
3004,231,13,5320,1328,30,1,213.0,401.40378672852603
3004,189,9,3358,1252,12,1,209.33333333333331,457.2931226248652
3083,29,12,4101,2754,29,1,186.66666666666663,85.0235261559999
2855,289,21,4119,700,29,1,200.66666666666663,96.20810776644555
2882,337,9,2250,2704,29,1,198.0,473.08033144488263
2683,51,12,484,1731,12,1,186.0,321.024921150991
3034,96,19,4268,2478,29,1,179.33333333333337,278.12587078515367
3040,77,12,5327,808,29,1,188.0,293.71074205755565
2858,2,20,2701,2202,29,1,175.66666666666663,192.06509313251067
2878,117,10,2343,2663,29,1,197.33333333333331,370.56713291925934
2854,322,22,4237,618,29,1,187.0,31.953090617340916
2725,338,9,1530,2292,20,1,198.33333333333331,30.0
2579,247,2,382,1243,9,1,205.66666666666663,283.0070670495703
2909,163,13,2724,2256,29,1,205.0,436.7356179658353
2735,27,7,1620,2411,20,1,194.66666666666663,0.0
3043,91,10,5423,721,29,1,193.0,390.9130338067535
2590,9,9,484,1100,9,1,194.33333333333331,333.0540496676178
2920,2,17,4292,424,29,1,181.66666666666663,151.75308893067054
3004,201,12,5395,904,30,1,211.33333333333331,501.13870335467004
2850,99,23,4909,124,30,1,172.0,69.3757882838098
2909,10,8,4657,1690,19,1,194.66666666666663,30.14962686336267
2821,356,6,2408,2676,23,1,198.66666666666663,0.0
2750,137,8,2003,2885,20,1,202.0,0.0
2766,133,9,1682,2218,12,1,200.66666666666663,152.2366578718805
2917,304,17,3461,1515,29,1,199.33333333333331,69.6419413859206
2835,324,6,5169,402,23,1,201.66666666666663,30.4138126514911
2776,336,10,2268,3013,23,1,197.0,43.41658669218482
2711,39,6,999,1215,23,1,196.33333333333331,360.16801634792614
2717,343,8,1020,1065,12,1,198.33333333333331,450.0177774266257
2865,18,4,2938,2148,30,1,200.0,30.01666203960727
3106,45,14,3613,2707,24,1,182.33333333333331,298.82770955853476
2962,56,5,3580,1624,29,1,197.66666666666663,365.0164379860173
2855,154,6,2635,2505,30,1,205.0,109.32977636490436
2980,303,23,4973,366,29,1,193.0,541.0083178658161
3070,105,13,3743,2534,30,1,191.0,362.6637561157718
2867,211,8,2830,2291,30,1,210.33333333333331,85.84287972802403
2740,357,5,1177,953,12,1,199.66666666666663,577.1698190307598
3090,154,16,3529,2742,30,1,201.0,329.67408148048276
2867,288,14,5459,859,29,1,205.0,60.530983801686226
2873,29,14,2676,2688,12,1,182.66666666666663,270.9686328710392
2624,45,3,1339,228,9,1,200.0,0.0
3089,352,21,4852,658,29,1,177.0,222.20036003571192
2657,28,11,1200,85,23,1,188.33333333333331,201.2486024796197
3017,85,6,4224,1112,30,1,198.0,260.0999807766237
2928,339,12,3692,1392,29,1,195.0,127.00393694685216
3139,129,9,2958,3298,30,1,200.0,152.97058540778355
2955,315,3,4207,2131,23,1,203.33333333333331,379.0474904283103
2909,258,16,5021,1524,29,1,211.0,108.664621657649
2906,76,14,3037,2523,12,1,185.33333333333331,271.27108213003464
2852,3,8,2040,1687,12,1,195.66666666666663,335.37590849671955
3136,284,14,5229,841,29,1,206.0,582.9888506652593
2852,7,8,2826,2738,12,1,195.0,42.1070065428546
2903,35,9,4761,1767,23,1,191.66666666666663,85.09406559801923
2909,24,14,4878,1692,23,1,184.0,42.7551166528639
2923,250,17,5077,1600,29,1,212.0,120.41594578792295
2900,93,8,3090,2525,12,1,196.0,157.17824276915684
2921,255,9,4766,1842,29,1,210.33333333333331,85.28774824088158
2909,355,5,4913,1756,23,1,199.33333333333331,30.265491900843113
